name,max_thickness,max_camber,leading_edge_radius,trailing_edge_angle,thickness_to_chord_ratio
goe239,0.11217713929946213,0.060109472607377666,0.012227821188482138,10.936287940453061,0.11217713929946213
goe240,0.0700080084431539,0.05151399690979946,0.007665539275893409,10.228881377035362,0.0700080084431539
goe241,0.18873092320860044,0.08373754851521108,0.01638556878262641,9.671172272324423,0.18873092320860044
goe242,0.16150114260374204,0.0750323079878555,0.011988523114160673,3.3722106832033063,0.16150114260374204
goe243,0.19005746300986404,0.083936402015575,0.019876958164653787,7.033077851320405,0.19005746300986404
goe244,0.17671086440369016,0.09980407743334108,0.01772558782406355,7.125860369034523,0.17671086440369016
goe255,0.18564461961989998,0.0484577758254022,0.013476265518754922,24.309583495320112,0.18564461961989998
goe256,0.15981927378157607,0.04709041661139617,0.016244384528596698,23.6173308207824,0.15981927378157607
goe264,0.06436860897974153,0.05687449265552162,0.007671935346278105,10.648106049678937,0.06436860897974153
goe257,0.08822891369934059,0.04080090204489887,0.008196687354006789,57.503846988571254,0.08822891369934059
goe275,0.07729759317980263,0.04710965949197861,0.009428604785504145,0.0010821586324827191,0.07729759317980263
goe265,0.0765090880437353,0.07255155649792384,0.010511222399719255,7.820853824324048,0.0765090880437353
goe269,0.06588464664281225,0.05020836932930084,0.01018364068202133,9.991975370054828,0.06588464664281225
goe274,0.0863498066783017,0.048451934148049575,0.010612459791009717,28.59738476842344,0.0863498066783017
goe276,0.07253056903264389,0.040297463685407285,0.008156099060786223,28.53852843752758,0.07253056903264389
goe277,0.08338810778636825,0.04387270758095918,0.008041389503468641,11.411736215171322,0.08338810778636825
goe278,0.07432697637971067,0.04257761059266536,0.008420368792863547,11.335358233251059,0.07432697637971067
goe279,0.07425299247249566,0.04727251688120797,0.00833872244748507,10.529138423806838,0.07425299247249566
goe280,0.07924675959200617,0.045425588003320874,0.007391270998893592,27.099092389105937,0.07924675959200617
goe281,0.08027706365079647,0.0454228023989899,0.007314741415676851,17.15782235344749,0.08027706365079647
goe282,0.09116083096068585,0.05017462971206878,0.008893374243741184,25.489152939280608,0.09116083096068585
goe284,0.17645769993599172,0.051252827814994614,0.019118923410008124,25.836974359718965,0.17645769993599172
goe285,0.11725695758814948,0.03715757476863127,0.014128116985803869,16.41621045782924,0.11725695758814948
goe286,0.09341752146737377,0.04096858739857384,0.011117052192898156,14.86948946818378,0.09341752146737377
goe288,0.17380972865613956,0.055287206844430836,0.017570408383650673,16.87090042484096,0.17380972865613956
goe287,0.08865524237531801,0.04878610487457748,0.008459666054876799,11.842707318825301,0.08865524237531801
goe289,0.16768470475672326,0.06109849431519536,0.015609121535539765,19.854052744807845,0.16768470475672326
goe290,0.17556814901696433,0.03866405733868353,0.017637247118465215,17.71923489656344,0.17556814901696433
goe298,0.1281245901551727,0.045271643214145375,0.01865885374877072,10.908075418935704,0.1281245901551727
goe29b,0.09422990741162383,0.06541151738385269,0.014228073314320295,8.57619588087702,0.09422990741162383
goe300,0.084268799911524,0.06682800047187201,0.0077682089775199265,11.095548744142288,0.084268799911524
goe303,0.09828345806716744,0.05867752580626906,0.011606267691148493,17.181883873982542,0.09828345806716744
goe301,0.09933531594865908,0.06483251431244084,0.011644245060354214,14.544378627586136,0.09933531594865908
goe304,0.08977397264491987,0.06309899394215363,0.01346570884306823,12.917327455410742,0.08977397264491987
